Wall time,Step,Value
1704289298.4394474,10,0.7080000042915344
1704290882.643972,20,0.7329999804496765
1704292467.2678566,30,0.7419999837875366
1704294052.737173,40,0.7599999904632568
1704295636.821274,50,0.7599999904632568
1704297219.7829936,60,0.7609999775886536
1704298804.4095194,70,0.7609999775886536
1704300388.4680707,80,0.7620000243186951
1704301975.4273484,90,0.7609999775886536
1704303561.6180034,100,0.7620000243186951
1704305145.7205706,110,0.7620000243186951
1704306730.7954931,120,0.7630000114440918
1704308317.544085,130,0.7620000243186951
1704309903.024639,140,0.7620000243186951
1704311488.519842,150,0.7630000114440918
1704313075.207225,160,0.7620000243186951
1704314661.6574442,170,0.7630000114440918
1704316249.1623483,180,0.7630000114440918
1704317835.570535,190,0.7630000114440918
1704319423.1520476,200,0.7639999985694885
1704321012.214678,210,0.7630000114440918
1704322600.1693282,220,0.7630000114440918
1704324186.4643662,230,0.7639999985694885
1704325773.4504426,240,0.7639999985694885
1704327360.4929204,250,0.7649999856948853
1704328950.625128,260,0.7639999985694885
1704330536.357432,270,0.7639999985694885
1704332124.1936126,280,0.7639999985694885
1704333711.2870114,290,0.7649999856948853
1704335300.0500135,300,0.7639999985694885
1704336887.442187,310,0.7649999856948853
1704338475.5866528,320,0.7649999856948853
1704340062.1922705,330,0.7649999856948853
1704341650.8567193,340,0.7649999856948853
1704343238.9190404,350,0.7639999985694885
1704344827.5262208,360,0.7649999856948853
1704346414.9053624,370,0.7639999985694885
1704348003.4709632,380,0.7639999985694885
1704349591.1156008,390,0.7639999985694885
1704351180.2992718,400,0.7649999856948853
1704352768.9126878,410,0.7639999985694885
1704354355.9224508,420,0.7639999985694885
1704355942.7834573,430,0.7639999985694885
1704357531.2709448,440,0.7639999985694885
1704359117.7512457,450,0.7630000114440918
1704360705.9168336,460,0.7639999985694885
1704362292.253547,470,0.7649999856948853
1704363880.1774995,480,0.7639999985694885
1704365467.0595038,490,0.7649999856948853
1704367055.7027035,500,0.7649999856948853
