Wall time,Step,Value
1701794436.4078028,1,0.26100000739097595
1701797459.6323013,2,0.3630000054836273
1701800438.5888646,3,0.3409999907016754
1701803457.7387023,4,0.37599998712539673
1701806486.8398275,5,0.2770000100135803
1701809464.2758915,6,0.3619999885559082
1701812370.5911946,7,0.3490000069141388
1701815290.5943604,8,0.20200000703334808
1701818185.2001588,9,0.3610000014305115
1701821172.443992,10,0.3190000057220459
1701824154.4238317,11,0.35499998927116394
1701827139.714477,12,0.40799999237060547
1701830032.285506,13,0.39100000262260437
1701832994.7126343,14,0.38499999046325684
1701835935.9163845,15,0.4129999876022339
1701838880.4871123,16,0.41499999165534973
1701841816.8292043,17,0.4300000071525574
1701844762.1227589,18,0.4390000104904175
1701847698.4885354,19,0.4129999876022339
1701850667.3560584,20,0.4350000023841858
1701853687.164254,21,0.46700000762939453
1701856652.1021934,22,0.4429999887943268
1701859625.9442816,23,0.4480000138282776
1701862628.014455,24,0.4690000116825104
1701865604.0761657,25,0.4519999921321869
1701868548.9820457,26,0.48899999260902405
1701871550.3861089,27,0.4320000112056732
1701874571.340793,28,0.4880000054836273
1701877661.6060433,29,0.46700000762939453
1701880656.129203,30,0.4869999885559082
1701883623.703423,31,0.46299999952316284
1701886608.3457096,32,0.4779999852180481
1701889583.6302848,33,0.4749999940395355
1701892570.3460038,34,0.5040000081062317
1701895512.8904428,35,0.48399999737739563
1701898513.1331024,36,0.5009999871253967
1701901466.6323006,37,0.4869999885559082
1701904364.1446335,38,0.48899999260902405
1701907311.7541118,39,0.5109999775886536
1701910291.0056698,40,0.5189999938011169
1701913216.5845923,41,0.5070000290870667
1701916167.5457761,42,0.503000020980835
1701919127.6934874,43,0.49900001287460327
1701922092.4839392,44,0.5080000162124634
1701925043.5428157,45,0.5040000081062317
1701927972.9604557,46,0.5189999938011169
1701930875.2092335,47,0.492000013589859
1701933831.7855568,48,0.5099999904632568
1701936767.9446247,49,0.5049999952316284
1701939695.990362,50,0.5120000243186951
1701942571.964583,51,0.5210000276565552
1701945481.1152818,52,0.5180000066757202
1701948460.3021333,53,0.5270000100135803
1701951392.5408638,54,0.5289999842643738
1701954407.0640793,55,0.5070000290870667
1701957442.0918505,56,0.5199999809265137
1701960447.4554543,57,0.5120000243186951
1701963423.5620027,58,0.5180000066757202
1701966430.8155322,59,0.5189999938011169
1701969391.4616992,60,0.5260000228881836
