Wall time,Step,Value
1697658449.7298436,95,0.5557004809379578
1697658840.211928,217,0.524266242980957
1697658877.0371618,232,0.5188263058662415
1697659000.3527558,287,0.49859926104545593
1697659143.176708,362,0.4659009873867035
1697659336.805329,479,0.44746488332748413
1697659816.250097,788,0.4445801377296448
1697659834.466948,803,0.46557989716529846
1697659887.5960085,848,0.4535266160964966
1697660373.5762064,1162,0.4036468267440796
1697660403.197132,1187,0.43068334460258484
1697660525.0776577,1292,0.44504886865615845
1697660655.324864,1354,0.4267265498638153
1697660690.3219705,1384,0.3974074125289917
1697660951.6720605,1561,0.43510690331459045
1697660963.0015945,1571,0.4186990261077881
1697661009.280206,1611,0.4372820258140564
1697661241.3554347,1758,0.4570200741291046
1697661357.1675682,1858,0.39187392592430115
1697661798.6225536,2132,0.40938544273376465
1697661921.0852404,2237,0.39029332995414734
1697662086.8683648,2329,0.3903020918369293
1697662168.5344427,2399,0.4101659655570984
1697662651.5238848,2713,0.40169474482536316
1697662869.814161,2850,0.3771113157272339
1697662963.7776983,2930,0.40080922842025757
1697663003.5224335,2965,0.4054877758026123
1697663010.4363337,2970,0.39455050230026245
1697663261.6797833,3137,0.39431485533714294
1697663401.4428463,3209,0.3971434533596039
1697663478.4145715,3274,0.4029324948787689
1697663560.1413474,3344,0.3763492703437805
1697663680.2935514,3396,0.3741745352745056
1697663992.6567702,3613,0.3938031792640686
1697664039.3898618,3653,0.381025493144989
1697664087.0557141,3693,0.3820215165615082
1697664356.9521596,3870,0.40257692337036133
1697664380.6995711,3890,0.4077387750148773
1697664392.264659,3900,0.40068116784095764
1697664533.5623205,3972,0.40297311544418335
1697664545.8075972,3982,0.4158770740032196
1697664585.2369351,4017,0.36729416251182556
1697664632.2904062,4057,0.3665921688079834
1697664667.579149,4087,0.3718891739845276
1697664887.8201156,4229,0.3792811334133148
1697665703.058462,4780,0.3702026307582855
1697665860.1836267,4867,0.37710797786712646
1697665914.6466389,4912,0.3669823706150055
1697665920.8518677,4917,0.3903471827507019
1697665955.7518647,4947,0.39995455741882324
1697665990.8509092,4977,0.3994597792625427
1697666153.0457792,5069,0.36654627323150635
1697666171.245172,5084,0.3665444254875183
1697666222.5751708,5129,0.41855522990226746
1697666567.8287024,5376,0.38169920444488525
1697666584.0390136,5391,0.38891398906707764
1697666619.614607,5421,0.3941399157047272
1697666712.9235067,5453,0.3899839520454407
1697666801.0489416,5528,0.3751748502254486
1697666836.0705202,5558,0.3658614158630371
1697666865.4063098,5583,0.3558397591114044
1697667291.3960528,5847,0.35978659987449646
1697667321.606476,5872,0.35882115364074707
1697667326.9163249,5877,0.36049169301986694
1697667433.127358,5967,0.37414252758026123
1697667567.9865525,6034,0.3493289053440094
1697667926.9857435,6291,0.3469906151294708
1697668088.9626691,6378,0.35375091433525085
1697668473.9452057,6655,0.35354238748550415
1697668491.3211148,6670,0.3546867370605469
1697668635.6651597,6742,0.3489641547203064
1697668659.3475971,6762,0.3692605495452881
1697668998.2796118,7004,0.35835933685302734
1697669040.1691551,7039,0.38226020336151123
1697669227.8420503,7151,0.3786427080631256
1697669299.1459322,7211,0.35552966594696045
1697669358.0447195,7261,0.3418094515800476
1697669591.076511,7413,0.37302857637405396
1697669655.5766935,7468,0.34009918570518494
1697669761.3360655,7510,0.381010502576828
1697669797.2410357,7540,0.3655956983566284
1697670048.126525,7702,0.36697864532470703
1697670220.5519493,7847,0.3640233278274536
1697670373.5087001,7929,0.33273568749427795
1697670469.2530713,8009,0.37229830026626587
1697670492.4531047,8029,0.3576246500015259
1697670651.4719076,8116,0.3881578743457794
1697670915.7573378,8293,0.35134583711624146
1697671218.745388,8505,0.36666837334632874
1697671271.746127,8550,0.3540114462375641
1697671307.5983977,8580,0.37085384130477905
1697671394.5753343,8607,0.3830556869506836
1697671434.908894,8642,0.35212442278862
1697671486.800688,8687,0.35012897849082947
1697671569.5416253,8757,0.3577808439731598
1697671581.1678693,8767,0.3715757727622986
1697671599.136291,8782,0.37315285205841064
1697671971.7303226,9006,0.3362272381782532
1697672291.9773722,9233,0.344190776348114
1697672398.369114,9323,0.33477649092674255
1697672510.6869082,9370,0.34612932801246643
1697672586.37943,9435,0.3833160996437073
1697672603.2310123,9450,0.353911429643631
1697672649.7595973,9490,0.35628101229667664
1697672940.326926,9692,0.3477989733219147
1697673101.1171112,9779,0.3472667336463928
1697673160.6489837,9829,0.3710985481739044
1697673178.144516,9844,0.3824889659881592
1697673357.7274773,9946,0.37162891030311584
1697673616.7810478,10118,0.36447370052337646
1697673688.053007,10178,0.321274071931839
1697673882.3472264,10295,0.33990803360939026
1697674156.914972,10482,0.3847604990005493
1697674174.2825768,10497,0.36478888988494873
1697674179.9281187,10502,0.36734020709991455
1697674227.9177103,10542,0.3347678780555725
1697674251.4712098,10562,0.3309614360332489
1697674291.5825427,10597,0.3451800048351288
1697674715.8166637,10866,0.35122594237327576
1697674756.3984184,10901,0.35660800337791443
1697674808.8457365,10946,0.36544013023376465
1697674997.0428524,11058,0.34243902564048767
1697675019.4824572,11078,0.36873558163642883
1697675066.105576,11118,0.34976834058761597
1697675114.07455,11158,0.3483806252479553
1697675137.3296852,11178,0.3503398895263672
1697675316.6072116,11280,0.3566378951072693
1697675346.1517923,11305,0.366495817899704
1697675352.9061742,11310,0.36032432317733765
1697675381.837519,11335,0.33766764402389526
1697675527.6347382,11412,0.37742388248443604
1697675556.657053,11437,0.34800735116004944
1697675667.8116612,11532,0.3550091087818146
1697675818.7453,11614,0.34667453169822693
1697675877.745551,11664,0.33550119400024414
1697675947.6901882,11724,0.36482471227645874
1697676157.4729123,11856,0.344813734292984
1697676210.0509408,11901,0.31614628434181213
1697676475.7655382,12078,0.34004175662994385
1697676482.543518,12083,0.3474545478820801
1697676493.843661,12093,0.34892353415489197
1697676812.545841,12315,0.3623040020465851
1697676918.5259635,12357,0.360535204410553
1697676971.054194,12402,0.30442970991134644
1697676982.6893144,12412,0.3265920579433441
1697677012.7397075,12437,0.3333590030670166
1697677216.8825316,12564,0.3752518892288208
1697677222.9565337,12569,0.37457358837127686
1697677281.5026093,12619,0.31396809220314026
1697677293.461337,12629,0.32794028520584106
1697677323.3658962,12654,0.33937257528305054
1697677464.774649,12726,0.3566509485244751
1697677500.0283444,12756,0.34356239438056946
1697677554.3741755,12801,0.3330005705356598
1697677642.4090936,12876,0.36031216382980347
1697677740.7976515,12908,0.33677390217781067
1697678110.9522958,13175,0.3519860804080963
1697678689.5851912,13574,0.3343747556209564
1697678718.7505498,13599,0.3414561450481415
1697678853.9363866,13666,0.3226005434989929
1697679130.7567985,13853,0.31463366746902466
1697679209.9598749,13923,0.3214600384235382
1697679475.5599017,14100,0.339807391166687
1697680080.7185528,14519,0.35155192017555237
1697680281.605898,14641,0.33166980743408203
1697680423.5194194,14761,0.32279127836227417
1697680818.5478096,15000,0.3229012191295624
