Wall time,Step,Value
1699363759.7881458,25,1.5529626607894897
1699363936.336702,99,0.5281190276145935
1699364178.356838,213,0.40748652815818787
1699364236.082858,248,0.3870508372783661
1699364245.3081882,253,0.3847924768924713
1699364417.617329,327,0.3564351499080658
1699364425.9146597,332,0.35104671120643616
1699364493.2223904,372,0.33616000413894653
1699364598.5218894,406,0.3441317081451416
1699364641.4040506,431,0.3427533507347107
1699364699.8549776,466,0.3354111909866333
1699364840.175975,520,0.3234439492225647
1699364873.5025496,540,0.3252217471599579
1699364906.7712688,560,0.3221459984779358
1699365078.4735942,634,0.30800312757492065
1699365191.5037408,673,0.31996145844459534
1699365208.1816843,683,0.31946560740470886
1699365380.766459,757,0.3073587715625763
1699365404.99384,772,0.2998672127723694
1699365488.547901,822,0.2927253544330597
1699365513.5224597,837,0.29657891392707825
1699365586.1888006,851,0.293550968170166
1699365602.4581,861,0.293447881937027
1699365668.8536627,901,0.2906964421272278
1699365885.1365361,1000,0.28113433718681335
1699366041.286665,1064,0.2875639796257019
1699366058.2284899,1074,0.281209796667099
1699366313.8535242,1198,0.28290706872940063
1699366493.0862768,1277,0.2743094563484192
1699366501.321509,1282,0.27967938780784607
1699366664.9288418,1351,0.2834230959415436
1699366672.639365,1356,0.28382572531700134
1699366827.0969517,1420,0.2808525562286377
1699366853.1929762,1435,0.28044918179512024
1699366919.6727388,1475,0.28143176436424255
1699366943.949509,1490,0.2820771038532257
1699367083.0648203,1544,0.27852702140808105
1699367311.916365,1653,0.2739180624485016
1699367337.0497139,1668,0.2763481140136719
1699367362.1875184,1683,0.2811351716518402
1699367672.5509422,1811,0.27904418110847473
1699367771.927926,1871,0.27729296684265137
1699367877.4591687,1905,0.2797107696533203
1699367894.23558,1915,0.27734678983688354
1699368048.3707528,1979,0.2814337909221649
1699368115.9227436,2019,0.2846847176551819
1699368149.3058307,2039,0.28127676248550415
1699368166.2031305,2049,0.27800026535987854
1699368305.1404219,2103,0.2806573510169983
1699368321.856791,2113,0.28123077750205994
1699368467.4231918,2172,0.2796870470046997
1699368526.811879,2207,0.2791489362716675
1699368698.4232688,2281,0.28022006154060364
1699368705.8846886,2286,0.28049173951148987
1699368722.8448749,2296,0.2766225337982178
1699368782.6520407,2331,0.2718019485473633
1699368961.4357753,2410,0.27995991706848145
1699368994.920394,2430,0.2812891900539398
1699369132.9367929,2484,0.2708803713321686
1699369175.5925176,2509,0.2774439752101898
1699369183.0440574,2514,0.2774457335472107
1699369287.1322768,2548,0.27845674753189087
1699369534.7110558,2667,0.2808453142642975
1699369551.3670833,2677,0.2785319685935974
1699369558.9258857,2682,0.2754017114639282
1699369568.1894944,2687,0.2762450575828552
1699369592.2630281,2702,0.280357301235199
1699369779.454658,2786,0.27552586793899536
1699369804.688769,2801,0.2801586389541626
1699369821.5557234,2811,0.2815723717212677
1699369893.460904,2825,0.2790853679180145
1699369943.4419332,2855,0.2721344828605652
1699369993.1041186,2885,0.27423396706581116
1699370026.657297,2905,0.2775450646877289
1699370130.4702532,2939,0.2760429382324219
1699370146.7917833,2949,0.27307844161987305
1699370179.8493116,2969,0.2783743739128113
1699370418.6136932,3083,0.27888765931129456
1699370505.7113051,3107,0.2694271504878998
1699370522.6178703,3117,0.2725145220756531
1699370800.6713285,3256,0.27436888217926025
1699370842.6830912,3281,0.27313166856765747
1699370851.575613,3286,0.27497726678848267
1699370973.6070535,3330,0.27659228444099426
1699371023.8548534,3360,0.2745015621185303
1699371032.6991236,3365,0.2718394994735718
1699371204.6139119,3439,0.27415165305137634
1699371333.0289655,3488,0.2816208302974701
1699371399.8751934,3528,0.27795007824897766
1699371596.863695,3617,0.2796192169189453
1699371613.7195377,3627,0.2727237641811371
1699371948.6441936,3770,0.27723148465156555
1699371982.3475566,3790,0.2783243954181671
1699372033.3032854,3820,0.27489280700683594
1699372196.4332566,3889,0.27434489130973816
1699372416.3757389,3993,0.2774794399738312
1699372562.7873495,4052,0.2717856466770172
1699372571.8129022,4057,0.2706613540649414
1699372621.2637854,4087,0.27077627182006836
1699372671.6519918,4117,0.27787140011787415
1699372861.0468197,4201,0.27654245495796204
1699372868.616516,4206,0.27784568071365356
1699372885.2998967,4216,0.2747977077960968
1699373042.0485287,4280,0.273929238319397
1699373205.3393736,4349,0.2801670730113983
1699373467.6438475,4478,0.2673754394054413
1699373597.0184488,4527,0.2739619314670563
1699373638.290829,4552,0.2729610502719879
1699373818.2467418,4631,0.27183371782302856
1699373909.6583035,4686,0.26802533864974976
1699373997.8942034,4710,0.2664327919483185
1699374295.6880734,4859,0.2707613408565521
1699374450.346171,4923,0.27219995856285095
1699374508.2668467,4958,0.26738518476486206
1699375089.6814592,5220,0.2712305784225464
1699375115.434509,5235,0.269969642162323
1699375132.154863,5245,0.26547515392303467
1699375279.486184,5304,0.26995137333869934
1699375338.550071,5339,0.2657909691333771
1699375425.7082517,5363,0.26560449600219727
1699375442.0631058,5373,0.2653973698616028
1699375516.114588,5418,0.2688138484954834
1699375729.612759,5517,0.2701544165611267
1699375900.3710594,5591,0.2638784945011139
1699375908.0799031,5596,0.26364263892173767
1699375924.9054608,5606,0.2648131847381592
1699375958.3576593,5626,0.27054885029792786
1699376089.1373076,5675,0.26571688055992126
1699376244.8899024,5739,0.27130839228630066
1699376278.5161924,5759,0.2724774479866028
1699376295.0458472,5769,0.27463653683662415
1699376319.0450053,5784,0.2679370641708374
1699376335.5050178,5794,0.27267906069755554
1699376352.2499967,5804,0.26930904388427734
1699376489.3784063,5858,0.265360027551651
1699376523.1673043,5878,0.2584117650985718
1699376581.3079703,5913,0.2709288001060486
1699376654.1854517,5927,0.27333226799964905
1699376754.833442,5987,0.27028247714042664
1699376796.0196052,6012,0.26710566878318787
1699376858.8947623,6021,0.2672892212867737
1699376960.6537054,6081,0.2686491310596466
1699377099.1263788,6135,0.26564958691596985
1699377115.6613219,6145,0.2675289213657379
1699377183.2675283,6185,0.2661416530609131
1699377311.7331266,6234,0.2689937949180603
1699377321.0281742,6239,0.26867231726646423
1699377541.3976483,6343,0.26645660400390625
1699377574.7448168,6363,0.2672233581542969
1699377686.1816852,6402,0.26873502135276794
1699377916.2742472,6511,0.2612777054309845
1699377957.3361368,6536,0.26485276222229004
1699377966.5253897,6541,0.2634827494621277
1699377983.2255301,6551,0.26466721296310425
1699378007.764613,6566,0.26436513662338257
1699378097.7728717,6590,0.26506319642066956
1699378148.5199316,6620,0.2622069716453552
1699378181.8062108,6640,0.2637173533439636
1699378224.3615263,6665,0.2695634067058563
1699378328.5913134,6699,0.2710837721824646
1699378517.1678529,6783,0.25871238112449646
1699378582.995557,6823,0.25776830315589905
1699378771.7729492,6907,0.2648235261440277
1699378795.9363668,6922,0.26918861269950867
