Wall time,Step,Value
1704375030.6311255,47,0.36152082681655884
1704375244.0347323,94,0.10847438871860504
1704375455.7129633,141,0.080164335668087
1704375668.0336573,188,0.07219547778367996
1704375879.1603794,235,0.06605247408151627
1704376089.5577784,282,0.06458540260791779
1704376300.1070275,329,0.060993459075689316
1704376509.6757984,376,0.05749150738120079
1704376720.2433722,423,0.05372638255357742
1704376930.3210442,470,0.051629893481731415
1704377140.3342943,517,0.05247431993484497
1704377350.4234865,564,0.052274055778980255
1704377561.4332988,611,0.052135318517684937
1704377771.115967,658,0.05157923698425293
1704377981.792814,705,0.05146503448486328
1704378192.3820255,752,0.051268480718135834
1704378401.803504,799,0.0509895458817482
1704378611.7789834,846,0.051419321447610855
1704378821.1397164,893,0.05108340457081795
1704379030.9435596,940,0.05010104551911354
1704379242.073921,987,0.05054881423711777
1704379452.2158756,1034,0.05024874210357666
1704379662.264585,1081,0.05082041397690773
1704379872.9023366,1128,0.05077921599149704
1704380082.7205777,1175,0.05111898481845856
1704380293.1464899,1222,0.05083257332444191
1704380503.526745,1269,0.05124461278319359
1704380715.0577013,1316,0.05039777606725693
1704380924.8439045,1363,0.05004073306918144
1704381135.4477012,1410,0.050521668046712875
1704381345.1253738,1457,0.05081908404827118
1704381555.5302444,1504,0.050212323665618896
1704381766.0235472,1551,0.0499936044216156
1704381976.4166734,1598,0.050978295505046844
1704382186.933568,1645,0.05010455846786499
1704382396.7255,1692,0.05027247592806816
1704382606.4908187,1739,0.0498710535466671
1704382816.4867418,1786,0.0501110702753067
1704383026.415851,1833,0.050076622515916824
1704383236.5716193,1880,0.050492022186517715
1704383446.376809,1927,0.05046612769365311
1704383656.544199,1974,0.05002983659505844
1704383866.5956438,2021,0.05023873597383499
1704384076.695695,2068,0.05017266795039177
1704384286.6232026,2115,0.04948539659380913
1704384496.906161,2162,0.049488700926303864
1704384707.0216641,2209,0.049536000937223434
1704384916.8768318,2256,0.04951716586947441
1704385126.744018,2303,0.04949013888835907
1704385336.5332296,2350,0.04999063163995743
1704385546.7937782,2397,0.04955313354730606
1704385756.9656878,2444,0.04921283572912216
1704385966.900101,2491,0.04963686317205429
1704386176.5240138,2538,0.0495171882212162
1704386386.3464348,2585,0.04861883074045181
1704386596.4423015,2632,0.04979211091995239
1704386806.6195958,2679,0.04951072111725807
1704387016.352863,2726,0.04876852035522461
1704387227.3099477,2773,0.048710111528635025
1704387438.1717224,2820,0.048339616507291794
1704387648.096939,2867,0.04897233843803406
1704387857.7542095,2914,0.048907987773418427
1704388067.4994118,2961,0.04860260710120201
1704388278.0206752,3008,0.049165114760398865
1704388488.2328458,3055,0.04858095943927765
1704388698.1179316,3102,0.04899302497506142
1704388907.9888797,3149,0.04840315133333206
1704389118.0710776,3196,0.04800819233059883
1704389328.4805174,3243,0.04810275882482529
1704389538.8042414,3290,0.04815683141350746
1704389748.3117714,3337,0.047959066927433014
1704389959.0053568,3384,0.048003312200307846
1704390169.1178403,3431,0.04741685092449188
1704390378.2937865,3478,0.04884449392557144
1704390588.6461492,3525,0.04868609830737114
