Wall time,Step,Value
1704287865.8426185,47,0.2301303595304489
1704288019.3912978,94,0.16562871634960175
1704288173.0958946,141,0.15092360973358154
1704288326.6633236,188,0.14230115711688995
1704288480.2203238,235,0.13393206894397736
1704288634.1312084,282,0.13074755668640137
1704288787.9169095,329,0.12599587440490723
1704288941.9351263,376,0.12260901927947998
1704289095.6037765,423,0.11998575180768967
1704289249.465535,470,0.11979525536298752
1704289452.6332572,517,0.11736258119344711
1704289606.3136437,564,0.11346875131130219
1704289760.1152523,611,0.1116551086306572
1704289913.7209697,658,0.10927886515855789
1704290067.6332397,705,0.10821627825498581
1704290221.2757895,752,0.10991064459085464
1704290374.900866,799,0.10664840787649155
1704290528.7279108,846,0.10216067731380463
1704290682.4663055,893,0.10462895035743713
1704290836.3343322,940,0.10088007897138596
1704291038.3674088,987,0.1007179245352745
1704291192.2293644,1034,0.0993853211402893
1704291345.8979385,1081,0.10011586546897888
1704291499.5551033,1128,0.09411130845546722
1704291653.3892484,1175,0.09576190263032913
1704291807.0106916,1222,0.09254610538482666
1704291960.8046894,1269,0.09430811554193497
1704292114.4885716,1316,0.09106230735778809
1704292268.1803327,1363,0.08961644023656845
1704292421.8610573,1410,0.08632026612758636
1704292622.7879174,1457,0.08360151946544647
1704292776.5110133,1504,0.07995505630970001
1704292930.3913422,1551,0.07945609092712402
1704293084.1634836,1598,0.07807301729917526
1704293237.914811,1645,0.07855117321014404
1704293391.5712073,1692,0.07842820882797241
1704293545.0311866,1739,0.07797952741384506
1704293698.836933,1786,0.07732950896024704
1704293852.7683933,1833,0.07790746539831161
1704294006.5898597,1880,0.07739522308111191
1704294208.3491292,1927,0.07615948468446732
1704294362.0336158,1974,0.0778079479932785
1704294515.722907,2021,0.0771571472287178
1704294669.537621,2068,0.07665602117776871
1704294823.2056713,2115,0.0768219456076622
1704294976.919216,2162,0.07650268822908401
1704295130.6505997,2209,0.0766942948102951
1704295284.199299,2256,0.0757489800453186
1704295437.9895027,2303,0.07680819928646088
1704295591.6059418,2350,0.07689029723405838
1704295790.5030317,2397,0.07715123146772385
1704295944.0382838,2444,0.07722792029380798
1704296097.839042,2491,0.07717905938625336
1704296251.4120116,2538,0.07649902254343033
1704296405.171987,2585,0.07612298429012299
1704296558.7345338,2632,0.07710482180118561
1704296712.389304,2679,0.07588271051645279
1704296866.1994805,2726,0.07542531937360764
1704297019.837438,2773,0.07590938359498978
1704297173.5233014,2820,0.07708749175071716
1704297375.3339136,2867,0.07571842521429062
1704297529.0396132,2914,0.07600024342536926
1704297682.7136776,2961,0.07573139667510986
1704297836.609789,3008,0.07586007565259933
1704297990.1585648,3055,0.07615142315626144
1704298143.9366186,3102,0.0774269625544548
1704298297.8544357,3149,0.07597330212593079
1704298451.6112154,3196,0.07563953101634979
1704298605.4211037,3243,0.07501611858606339
1704298759.3159711,3290,0.07550205290317535
1704298958.0821958,3337,0.07642528414726257
1704299111.836549,3384,0.07579321414232254
1704299265.4205441,3431,0.07560758292675018
1704299419.1305943,3478,0.07555887848138809
1704299572.8558538,3525,0.07668478786945343
1704299726.7244115,3572,0.07606049627065659
1704299880.6995313,3619,0.07543592154979706
1704300034.600563,3666,0.07533439993858337
1704300188.4835205,3713,0.07563605159521103
1704300342.374054,3760,0.07588246464729309
1704300544.2748642,3807,0.07556258141994476
1704300698.3301058,3854,0.07625534385442734
1704300852.6266782,3901,0.07498813420534134
1704301006.7563243,3948,0.07499808073043823
1704301160.8892984,3995,0.07458537817001343
1704301314.6384661,4042,0.07550113648176193
1704301468.6124918,4089,0.07595490664243698
1704301622.3776445,4136,0.07609821856021881
1704301776.2845473,4183,0.076052725315094
1704301930.1796126,4230,0.07479678094387054
1704302129.4043615,4277,0.07593570649623871
1704302283.475778,4324,0.07553938776254654
1704302437.3483627,4371,0.07556873559951782
1704302591.449068,4418,0.0758126825094223
1704302745.3678002,4465,0.0755012109875679
1704302899.332286,4512,0.07451967895030975
1704303053.3703127,4559,0.07482293993234634
1704303207.3084273,4606,0.07531563192605972
1704303361.3804255,4653,0.07571578025817871
1704303515.378526,4700,0.07452324032783508
1704303715.3769908,4747,0.07491371035575867
1704303869.4875948,4794,0.0755755752325058
1704304023.4912348,4841,0.0749572366476059
1704304177.459845,4888,0.07532589137554169
1704304331.4330878,4935,0.07442855834960938
1704304485.212682,4982,0.07483791559934616
1704304639.121922,5029,0.07496540993452072
1704304792.8768942,5076,0.07441607117652893
1704304946.6699944,5123,0.07420849800109863
1704305100.4834719,5170,0.07460461556911469
1704305299.6818178,5217,0.0748288705945015
1704305453.5034592,5264,0.07463126629590988
1704305607.1153543,5311,0.0753554254770279
1704305761.2477372,5358,0.07507187128067017
1704305915.1017325,5405,0.07473786175251007
1704306068.7970176,5452,0.07481718808412552
1704306222.9507577,5499,0.0749145969748497
1704306376.7929308,5546,0.07405894994735718
1704306530.8461437,5593,0.07426618784666061
1704306684.732476,5640,0.07479172945022583
1704306886.673473,5687,0.07471126317977905
1704307040.6573908,5734,0.07534007728099823
1704307194.5685265,5781,0.0748559907078743
1704307348.5060823,5828,0.07520776242017746
1704307502.504448,5875,0.07564349472522736
1704307656.3753421,5922,0.07459241896867752
1704307810.4863899,5969,0.07464428246021271
1704307964.3748705,6016,0.07457726448774338
1704308118.3350472,6063,0.07455471158027649
1704308272.3943508,6110,0.07433527708053589
1704308471.5730057,6157,0.07483146339654922
1704308625.5785544,6204,0.07496169209480286
1704308779.5334375,6251,0.07347448170185089
1704308933.5071008,6298,0.07373373955488205
1704309087.3363776,6345,0.0742495134472847
1704309241.1795485,6392,0.07382483780384064
1704309395.0439029,6439,0.0744270384311676
1704309549.1137655,6486,0.07487060129642487
1704309703.0627625,6533,0.07442043721675873
1704309856.987266,6580,0.07451389729976654
1704310056.7752223,6627,0.0748961940407753
1704310210.6251976,6674,0.07439044862985611
1704310364.6297364,6721,0.07319375872612
1704310518.6217067,6768,0.07388976216316223
1704310672.6466396,6815,0.07479643076658249
1704310826.8209407,6862,0.07387357205152512
1704310981.133131,6909,0.0741635411977768
1704311135.2201467,6956,0.07427983731031418
1704311289.259612,7003,0.07460514456033707
1704311443.236477,7050,0.07393699884414673
1704311642.6218843,7097,0.07440375536680222
1704311796.3688881,7144,0.07366959005594254
1704311950.42514,7191,0.07413504272699356
1704312104.4248655,7238,0.0742514580488205
1704312258.6364806,7285,0.07403507083654404
1704312412.5524251,7332,0.07435701787471771
1704312566.5512764,7379,0.07427850365638733
1704312720.4231822,7426,0.07394207268953323
1704312874.349043,7473,0.07439376413822174
1704313028.8762393,7520,0.07408221065998077
1704313229.4620526,7567,0.073814757168293
1704313383.573583,7614,0.07405458390712738
1704313537.6751919,7661,0.07323136180639267
1704313691.8717906,7708,0.0742352083325386
1704313845.9982018,7755,0.0737139955163002
1704313999.9783266,7802,0.07406073808670044
1704314154.2005112,7849,0.0749758780002594
1704314308.283014,7896,0.07381151616573334
1704314462.2995398,7943,0.07435827702283859
1704314616.4970694,7990,0.07302581518888474
1704314815.7592437,8037,0.07369943708181381
1704314969.9067008,8084,0.07344421744346619
1704315124.0586488,8131,0.073935367166996
1704315278.2869096,8178,0.07353637367486954
1704315432.4755468,8225,0.07360903918743134
1704315586.4454105,8272,0.07294526696205139
1704315740.4685886,8319,0.07421240955591202
1704315894.6013048,8366,0.07381637394428253
1704316048.7651656,8413,0.07334625720977783
1704316203.0121868,8460,0.07267354428768158
1704316403.2714148,8507,0.07377395778894424
1704316557.5517223,8554,0.07455483824014664
1704316711.5017247,8601,0.07351769506931305
1704316865.6880386,8648,0.07352876663208008
1704317019.8487105,8695,0.0736231878399849
1704317173.9994316,8742,0.07265747338533401
1704317328.0768313,8789,0.07278306782245636
1704317481.971145,8836,0.07382090389728546
1704317636.3401515,8883,0.07291926443576813
