Wall time,Step,Value
1700840099.0913112,10,0.7080000042915344
1700843353.4262197,20,0.753000020980835
1700846611.2860937,30,0.7200000286102295
1700849866.4024868,40,0.7419999837875366
1700853115.6593053,50,0.734000027179718
1700856366.1605623,60,0.7609999775886536
1700859605.6524568,70,0.7590000033378601
1700862846.0898993,80,0.753000020980835
1700866107.4278905,90,0.7879999876022339
1700869362.5594237,100,0.7599999904632568
1700872635.9091904,110,0.7910000085830688
1700875879.1560564,120,0.7860000133514404
1700879135.404967,130,0.7960000038146973
1700882377.0680983,140,0.7919999957084656
1700885628.4491088,150,0.7919999957084656
1700888863.4025278,160,0.7990000247955322
1700892127.6472063,170,0.8069999814033508
1700895380.5296748,180,0.8019999861717224
1700898650.2888534,190,0.8100000023841858
1700901895.5671525,200,0.8130000233650208
1700905154.1606448,210,0.8159999847412109
1700908420.5705357,220,0.8159999847412109
1700911668.6913817,230,0.8230000138282776
1700914916.180232,240,0.8270000219345093
1700918163.7175758,250,0.8270000219345093
1700921414.5297122,260,0.8270000219345093
1700924648.1315553,270,0.8299999833106995
1700927899.1580904,280,0.8309999704360962
1700929563.4431438,290,0.8360000252723694
1700931231.3418987,300,0.8360000252723694
1700932903.4226885,310,0.8389999866485596
1700934572.3844957,320,0.8399999737739563
1700936243.1774216,330,0.8389999866485596
1700937915.321305,340,0.8389999866485596
1700939586.4128613,350,0.8389999866485596
1700941255.532599,360,0.8370000123977661
1700942925.2142112,370,0.8370000123977661
1700944595.3970253,380,0.8370000123977661
1700946265.3463693,390,0.8370000123977661
1700947935.4889612,400,0.8379999995231628
1700949606.4377515,410,0.8379999995231628
1700951277.4345396,420,0.8360000252723694
1700952947.7019196,430,0.8379999995231628
1700954616.3598254,440,0.8370000123977661
1700956285.3889737,450,0.8370000123977661
1700957956.8148937,460,0.8370000123977661
1700959628.2795577,470,0.8360000252723694
1700961297.5451374,480,0.8349999785423279
1700962967.6956522,490,0.8349999785423279
1700964636.6559186,500,0.8339999914169312
