Wall time,Step,Value
1700840099.0913017,10,0.13099999725818634
1700843353.4262102,20,0.3190000057220459
1700846611.286084,30,0.2939999997615814
1700849866.4024765,40,0.24400000274181366
1700853115.6592956,50,0.289000004529953
1700856366.1605525,60,0.36399999260902405
1700859605.6524475,70,0.3619999885559082
1700862846.0898898,80,0.2980000078678131
1700866107.4278812,90,0.3889999985694885
1700869362.5594149,100,0.3970000147819519
1700872635.909181,110,0.3799999952316284
1700875879.1560476,120,0.3700000047683716
1700879135.4049575,130,0.36500000953674316
1700882377.0680888,140,0.42899999022483826
1700885628.449099,150,0.3779999911785126
1700888863.4025187,160,0.4129999876022339
1700892127.6471972,170,0.4020000100135803
1700895380.5296552,180,0.37599998712539673
1700898650.288844,190,0.29899999499320984
1700901895.567143,200,0.4259999990463257
1700905154.1606355,210,0.4449999928474426
1700908420.570526,220,0.4180000126361847
1700911668.6913729,230,0.45399999618530273
1700914916.1802227,240,0.45399999618530273
1700918163.717566,250,0.45100000500679016
1700921414.529703,260,0.44999998807907104
1700924648.1315463,270,0.45899999141693115
1700927899.158081,280,0.4480000138282776
1700929563.443135,290,0.44200000166893005
1700931231.3418891,300,0.4309999942779541
1700932903.422679,310,0.4320000112056732
1700934572.3844862,320,0.453000009059906
1700936243.1774116,330,0.44699999690055847
1700937915.3212955,340,0.4449999928474426
1700939586.4128516,350,0.45100000500679016
1700941255.5325892,360,0.44200000166893005
1700942925.2142024,370,0.4339999854564667
1700944595.3970163,380,0.4309999942779541
1700946265.3463602,390,0.4339999854564667
1700947935.4889522,400,0.4180000126361847
1700949606.4377422,410,0.41100001335144043
1700951277.4345303,420,0.42100000381469727
1700952947.7019098,430,0.42100000381469727
1700954616.3598158,440,0.41999998688697815
1700956285.3889642,450,0.4230000078678131
1700957956.8148847,460,0.41200000047683716
1700959628.279549,470,0.4129999876022339
1700961297.5451274,480,0.42399999499320984
1700962967.6956434,490,0.4189999997615814
1700964636.6559095,500,0.42500001192092896
